Sum of product_id,Sum of campaign_id,campaign_name,channel,Sum of clicks,Sum of conversions,Year,Quarter,Month,Day,Sum of impressions,Sum of revenue_generated,Sum of roas,Sum of spend,target_audience
9310920091,677124,Flash Sale,App,408,28,2024,Qtr 2,June,13,7560,9099.79,1.86,1445.97,Premium
9310920091,925095,Flash Sale,App,329,92,2024,Qtr 2,June,15,4406,6484.66,3.59,1816.05,New Users
9310920091,261225,Flash Sale,App,691,100,2024,Qtr 2,June,23,9883,6378.87,2.26,2077.51,All
9310920091,319024,Flash Sale,App,130,56,2024,Qtr 2,June,26,4392,8439.46,1.79,1103.91,Premium
9310920091,38412,Flash Sale,App,731,54,2024,Qtr 2,June,28,3952,7342.56,1.53,3131.76,Inactive
9310920091,23520,Flash Sale,App,634,48,2024,Qtr 2,June,30,2732,7095.81,3.02,1120.18,New Users
9310920091,895095,Flash Sale,App,440,66,2024,Qtr 3,July,4,1306,7797.98,2.86,3135.58,Inactive
9310920091,556237,Flash Sale,App,906,83,2024,Qtr 3,July,5,8061,2849.73,3.36,4928,Inactive
9310920091,772462,Flash Sale,App,180,25,2024,Qtr 3,July,11,3842,6281.78,2.1,3638.26,All
9310920091,787238,Flash Sale,App,192,66,2024,Qtr 3,July,16,4129,5430.74,2.48,3110.73,All
9310920091,591305,Flash Sale,App,895,32,2024,Qtr 3,July,30,7295,7130.71,3.17,4479.89,Inactive
9310920091,382542,Flash Sale,App,386,42,2024,Qtr 3,July,31,9314,8348.7,3.65,4727.77,Inactive
9310920091,134935,Flash Sale,App,917,28,2024,Qtr 3,August,5,5860,3535.02,1.8,4159.03,Inactive
9310920091,490223,Flash Sale,App,950,88,2024,Qtr 3,August,7,4722,7305.4,2.95,3983.59,All
9310920091,486618,Flash Sale,App,180,94,2024,Qtr 3,August,8,4476,3592.43,3.09,3607.25,Premium
9310920091,514528,Flash Sale,App,611,21,2024,Qtr 3,August,11,2460,5364.8,2.59,4485.09,New Users
9310920091,710085,Flash Sale,App,778,70,2024,Qtr 3,August,20,5250,7028.45,1.57,3036.32,Premium
9310920091,964221,Flash Sale,App,224,43,2024,Qtr 3,August,24,2780,3148.2,1.98,2319.67,All
9310920091,429784,Flash Sale,App,853,84,2024,Qtr 3,August,27,5652,8378.42,3.86,4147.33,Inactive
9310920091,212280,Flash Sale,App,592,96,2024,Qtr 3,September,1,8909,5324.42,2.29,3493.19,All
9310920091,843774,Flash Sale,App,327,44,2024,Qtr 3,September,7,8884,8290.14,2.51,4028.68,New Users
9310920091,394785,Flash Sale,App,920,73,2024,Qtr 3,September,12,8906,2188.06,2.42,4847.74,All
9310920091,264150,Flash Sale,App,704,10,2024,Qtr 3,September,19,9980,2221.55,3.67,3854.33,New Users
9310920091,184072,Flash Sale,App,448,21,2024,Qtr 3,September,21,2439,9843.34,3.88,1263.49,New Users
9310920091,539488,Flash Sale,App,715,21,2024,Qtr 3,September,22,5322,5066.64,3.92,1382.87,New Users
9310920091,722916,Flash Sale,App,634,25,2024,Qtr 3,September,24,2597,2298.7,2.34,4343.88,New Users
9310920091,771122,Flash Sale,App,685,48,2024,Qtr 3,September,27,5602,9057.48,2.94,2503.68,Inactive
9310920091,752622,Flash Sale,App,775,31,2024,Qtr 3,September,29,7040,2070.71,2.22,2463.87,Premium
9310920091,214319,Flash Sale,App,547,55,2024,Qtr 4,October,3,5160,9870.04,1.6,4418.48,Inactive
9310920091,79554,Flash Sale,App,102,17,2024,Qtr 4,October,7,4202,6299.72,2.53,2513.73,Premium
9310920091,247209,Flash Sale,App,351,46,2024,Qtr 4,October,9,3815,5378.34,3.83,2246.88,Premium
9310920091,40613,Flash Sale,App,550,64,2024,Qtr 4,October,11,2551,6741.3,2.4,4034.21,All
9310920091,358462,Flash Sale,App,411,60,2024,Qtr 4,October,16,4765,6766.63,3.26,2277.77,Inactive
9310920091,721480,Flash Sale,App,846,89,2024,Qtr 4,October,17,4621,4857.76,2.62,2010.23,Premium
9310920091,490083,Flash Sale,App,490,95,2024,Qtr 4,October,18,8394,2756.89,3.38,1419.59,New Users
9310920091,972242,Flash Sale,App,551,51,2024,Qtr 4,October,19,2553,6236.89,2.52,4591.88,New Users
9310920091,575585,Flash Sale,App,258,57,2024,Qtr 4,October,24,8501,8650.4,2.45,2437.64,Inactive
9310920091,294030,Flash Sale,App,965,57,2024,Qtr 4,October,28,1679,6109.1,3.05,1452.05,Inactive
9310920091,581436,Flash Sale,App,543,54,2024,Qtr 4,October,29,2489,8701.2,3.65,1101.24,Premium
9310920091,258760,Flash Sale,App,779,89,2024,Qtr 4,October,30,4130,5487.39,1.56,1741.85,New Users
9310920091,706750,Flash Sale,App,338,27,2024,Qtr 4,October,31,4511,2073.23,2.57,1645.66,Premium
9310920091,675128,Flash Sale,App,828,37,2024,Qtr 4,November,1,8141,3539.73,2.47,4123.86,New Users
9310920091,783220,Flash Sale,App,633,12,2024,Qtr 4,November,2,5550,3460.9,2.75,1947.14,Inactive
9310920091,60966,Flash Sale,App,161,89,2024,Qtr 4,November,4,2712,2626.78,2.03,4870.23,Inactive
9310920091,436226,Flash Sale,Email,658,52,2023,Qtr 1,March,21,2826,4606.87,2.04,4616.28,Premium
9310920091,141742,Flash Sale,Email,601,35,2023,Qtr 1,March,28,4433,6844.83,1.99,3808.59,Premium
9310920091,208085,Flash Sale,Email,599,97,2023,Qtr 2,April,4,8729,4890.52,3.96,3266.41,New Users
9310920091,952584,Flash Sale,Email,847,26,2023,Qtr 2,April,6,5728,7112.61,1.68,2662.2,Inactive
9310920091,870335,Flash Sale,Email,697,10,2023,Qtr 2,April,13,3708,5207.17,3.51,1784.11,Premium
9310920091,120812,Flash Sale,Email,386,45,2023,Qtr 2,April,15,1872,2991.89,2.39,4122.33,Inactive
9310920091,290059,Flash Sale,Email,817,78,2023,Qtr 2,April,23,8577,3113.7,2.8,4918.88,All
9310920091,944351,Flash Sale,Email,229,98,2023,Qtr 2,April,25,2931,5937.54,2.9,3971.66,Premium
9310920091,292097,Flash Sale,Email,154,56,2023,Qtr 2,April,28,1987,4483.86,1.7,2468.2,Premium
9310920091,822622,Flash Sale,Email,533,98,2023,Qtr 2,May,5,9066,7357,1.53,4267.44,New Users
9310920091,267743,Flash Sale,Email,243,72,2023,Qtr 2,May,7,5779,4762.02,1.91,2532.58,All
9310920091,157620,Flash Sale,Email,646,55,2023,Qtr 2,May,8,8950,9003.92,1.65,2829.44,All
9310920091,417625,Flash Sale,Email,715,78,2023,Qtr 2,May,10,2499,7593.75,2.26,2583.46,New Users
9310920091,465503,Flash Sale,Email,154,68,2023,Qtr 2,May,11,1263,4163.69,2.34,2137.68,Premium
9310920091,240519,Flash Sale,Email,694,97,2023,Qtr 2,May,14,3894,9762.51,3.42,1870.39,Premium
9310920091,17827,Flash Sale,Email,289,91,2023,Qtr 2,May,15,3256,6523.2,2.09,1968.37,All
9310920091,748629,Flash Sale,Email,563,49,2023,Qtr 2,May,17,6892,8077.33,2.02,3955.82,Inactive
9310920091,162601,Flash Sale,Email,452,58,2023,Qtr 2,May,26,8867,5967.71,2.06,3225.88,New Users
9310920091,251406,Flash Sale,Email,493,61,2023,Qtr 2,June,1,1800,9421.91,3.3,4331.02,All
9310920091,148626,Flash Sale,Email,418,45,2023,Qtr 2,June,4,9738,6388.15,3.8,2066.19,Inactive
9310920091,284073,Flash Sale,Email,843,19,2023,Qtr 2,June,8,5697,8482.91,1.68,2582.57,Inactive
9310920091,675813,Flash Sale,Email,293,26,2023,Qtr 2,June,17,2745,3607.14,2.56,4055.84,Premium
9310920091,843543,Flash Sale,Email,781,77,2023,Qtr 2,June,22,9524,9819.42,2.9,4819.51,All
9310920091,298526,Flash Sale,Email,673,45,2023,Qtr 2,June,28,3927,3420.86,3.09,1965.36,Inactive
9310920091,654723,Flash Sale,Email,749,41,2023,Qtr 3,July,2,1109,3460.4,2.04,4853.87,All
9310920091,366219,Flash Sale,Email,370,19,2023,Qtr 3,July,3,1802,6913.78,3.8,4980.25,New Users
9310920091,702618,Flash Sale,Email,163,38,2023,Qtr 3,July,6,1532,2111.08,1.86,3374.94,New Users
9310920091,798870,Flash Sale,Email,438,90,2023,Qtr 3,July,21,8836,9540.27,2.08,1225.95,All
9310920091,460399,Flash Sale,Email,433,36,2023,Qtr 3,July,22,5466,3969.75,2.2,3896.95,Premium
9310920091,456161,Flash Sale,Email,630,73,2023,Qtr 3,July,24,8532,9159.4,2.02,1073.63,New Users
9310920091,70208,Flash Sale,Email,394,37,2023,Qtr 3,July,25,7490,9422.68,3.93,4436.24,Premium
9310920091,139283,Flash Sale,Email,138,67,2023,Qtr 3,July,26,5199,5454.07,2.45,2757.21,Premium
9310920091,235536,Flash Sale,Email,491,12,2023,Qtr 3,July,28,6030,2529.41,2.02,4583.31,Premium
9310920091,790684,Flash Sale,Email,933,28,2023,Qtr 3,August,1,5631,4026.83,2.46,2616.86,New Users
9310920091,296871,Flash Sale,Email,721,54,2023,Qtr 3,August,7,8428,2280.54,3.5,4303.18,Inactive
9310920091,468655,Flash Sale,Email,777,69,2023,Qtr 3,August,11,8302,6681.98,3.11,3357.2,All
9310920091,801917,Flash Sale,Email,922,41,2023,Qtr 3,August,13,7561,4058.88,1.85,4793.8,New Users
9310920091,801601,Flash Sale,Email,134,68,2023,Qtr 3,August,20,4655,5057.9,3.58,3724.59,Premium
9310920091,191098,Flash Sale,Email,856,24,2023,Qtr 3,August,22,9402,2818.65,2.98,1117.84,Premium
9310920091,891736,Flash Sale,Email,867,91,2023,Qtr 3,August,31,1626,7546.12,3.42,3874.21,Inactive
9310920091,29571,Flash Sale,Email,651,58,2023,Qtr 3,September,6,4541,5570.72,2.41,3104.47,Inactive
9310920091,704194,Flash Sale,Email,475,82,2023,Qtr 3,September,10,7783,8825.58,2.76,2926.19,Inactive
9310920091,507865,Flash Sale,Email,212,13,2023,Qtr 3,September,18,6489,5191.81,2.15,4692.11,New Users
9310920091,901632,Flash Sale,Email,423,13,2023,Qtr 3,September,20,7183,9123.26,2.53,3191.31,Inactive
9310920091,567647,Flash Sale,Email,688,37,2023,Qtr 3,September,28,8385,7611.66,2.85,3813.64,All
9310920091,51245,Flash Sale,Email,768,74,2023,Qtr 3,September,29,3708,4829.86,2.93,2190.6,Premium
9310920091,491541,Flash Sale,Email,751,32,2023,Qtr 4,October,1,9868,7148.13,2.53,4495.83,Premium
9310920091,639163,Flash Sale,Email,609,37,2023,Qtr 4,October,5,1018,5350.23,2.86,4698.07,New Users
9310920091,340402,Flash Sale,Email,146,14,2023,Qtr 4,October,9,2466,9436.53,3.3,4096.32,Inactive
9310920091,25760,Flash Sale,Email,509,65,2023,Qtr 4,October,12,7077,9678.68,3.74,1579.72,New Users
9310920091,400698,Flash Sale,Email,999,47,2023,Qtr 4,October,13,1856,8008.34,3.96,4754.8,Premium
9310920091,9930,Flash Sale,Email,519,84,2023,Qtr 4,October,18,4696,2884.59,3.28,1887.22,New Users
9310920091,829450,Flash Sale,Email,833,94,2023,Qtr 4,October,22,3846,5962.63,2.31,2414.84,Inactive
9310920091,752276,Flash Sale,Email,385,18,2023,Qtr 4,October,24,2750,8278.47,3.12,1925.82,New Users
9310920091,351643,Flash Sale,Email,142,86,2023,Qtr 4,October,30,6791,5341.35,2.35,3165.85,New Users
9310920091,934330,Flash Sale,Email,824,90,2023,Qtr 4,November,2,1004,7189.41,3.59,3054.06,All
9310920091,147451,Flash Sale,Email,190,60,2023,Qtr 4,November,5,9137,5398.87,3.52,3200.14,Inactive
9310920091,902340,Flash Sale,Email,665,61,2023,Qtr 4,November,6,9174,2512.34,3.43,4922.67,Inactive
9310920091,772722,Flash Sale,Email,146,62,2023,Qtr 4,November,10,5250,3322.94,2.63,2110.88,Premium
9310920091,251593,Flash Sale,Email,852,88,2023,Qtr 4,November,19,3899,3268.87,2.94,1170.35,Inactive
9310920091,793231,Flash Sale,Email,643,47,2023,Qtr 4,December,1,8624,9934.13,3.25,3470.08,Inactive
9310920091,711524,Flash Sale,Email,124,78,2023,Qtr 4,December,3,7815,5080.14,3.36,1864.05,Premium
9310920091,220225,Flash Sale,Email,228,30,2023,Qtr 4,December,5,3071,8398.05,1.92,4343.75,All
9310920091,22894,Flash Sale,Email,773,14,2023,Qtr 4,December,10,4624,7989.04,2.6,3176.89,Inactive
9310920091,524032,Flash Sale,Email,335,72,2023,Qtr 4,December,12,3785,5223.8,3.85,2462.33,Premium
9310920091,26431,Flash Sale,Email,948,94,2023,Qtr 4,December,15,3413,5640.12,2.33,3262.52,All
9310920091,916736,Flash Sale,Email,143,60,2023,Qtr 4,December,16,5808,7915.53,3.51,1663.59,All
9310920091,752665,Flash Sale,Email,358,43,2023,Qtr 4,December,22,8931,9634.47,2.04,2348.19,New Users
9310920091,317422,Flash Sale,Email,770,46,2023,Qtr 4,December,26,2477,9186.13,1.7,3274.94,All
9310920091,389881,Flash Sale,Email,136,35,2023,Qtr 4,December,31,2430,6278.88,1.61,1540.98,Premium
9310920091,999371,Flash Sale,Email,139,83,2024,Qtr 1,January,2,8809,7206.68,2.46,4272.45,All
9310920091,250530,Flash Sale,Email,267,96,2024,Qtr 1,January,3,2212,5041.08,3.33,3401.14,New Users
9310920091,162569,Flash Sale,Email,727,44,2024,Qtr 1,January,11,1558,3603.04,1.51,4378.59,All
9310920091,614369,Flash Sale,Email,719,13,2024,Qtr 1,January,13,1970,5347.82,3.93,4339.37,Inactive
9310920091,832031,Flash Sale,Email,158,14,2024,Qtr 1,January,16,3638,7561.4,3.3,2944.18,Premium
9310920091,197296,Flash Sale,Email,606,28,2024,Qtr 1,January,18,2875,5894.97,2.87,3536.31,Inactive
9310920091,127093,Flash Sale,Email,821,20,2024,Qtr 1,January,19,5560,5928.46,1.67,4933.56,Premium
9310920091,844551,Flash Sale,Email,208,18,2024,Qtr 1,January,20,4808,3271.21,2.21,4854.56,Premium
9310920091,51639,Flash Sale,Email,346,95,2024,Qtr 1,February,2,1542,8298.23,1.84,2065.86,All
9310920091,385198,Flash Sale,Email,877,93,2024,Qtr 1,February,4,8610,2720.84,1.8,4217.88,New Users
9310920091,465629,Flash Sale,Email,869,57,2024,Qtr 1,February,7,1247,8394.26,1.95,2702.94,New Users
9310920091,34599,Flash Sale,Email,171,54,2024,Qtr 1,February,8,2801,5629.26,2.62,1360.63,All
9310920091,655740,Flash Sale,Email,496,46,2024,Qtr 1,February,22,2262,4837.19,3.2,4278.39,All
9310920091,634868,Flash Sale,Email,590,89,2024,Qtr 1,February,24,7309,7452.11,2.81,3180.79,All
9310920091,685577,Flash Sale,Email,834,83,2024,Qtr 1,February,25,8671,8867.25,1.85,3678.07,New Users
9310920091,553680,Flash Sale,Email,292,24,2024,Qtr 1,February,26,9025,3926.14,3.03,2252.52,New Users
9310920091,514372,Flash Sale,Email,499,15,2024,Qtr 1,March,2,6818,3353.6,3.62,3581.64,Inactive
9310920091,959105,Flash Sale,Email,919,24,2024,Qtr 1,March,4,5885,9654.92,4,1604.55,All
9310920091,526159,Flash Sale,Email,241,79,2024,Qtr 1,March,11,7023,7509.16,2.15,3837.53,Inactive
9310920091,512576,Flash Sale,Email,685,13,2024,Qtr 1,March,13,5832,6200.13,1.79,1719.06,All
9310920091,39894,Flash Sale,Email,987,80,2024,Qtr 1,March,20,5559,3608.22,2.62,3334.39,Premium
9310920091,43680,Flash Sale,Email,953,98,2024,Qtr 1,March,23,2410,9219.99,3.91,1468.31,New Users
9310920091,517328,Flash Sale,Email,367,45,2024,Qtr 1,March,24,1424,2171.8,1.83,2384.97,Premium
9310920091,417415,Flash Sale,Email,502,24,2024,Qtr 1,March,26,6483,2350.27,3.38,1161.23,New Users
9310920091,57219,Flash Sale,Email,445,74,2024,Qtr 1,March,27,9351,8779.02,3.4,3158.94,Premium
9310920091,300232,Flash Sale,Email,296,15,2024,Qtr 1,March,28,9717,9747.82,2.89,1078.82,New Users
9310920091,312796,Flash Sale,Email,413,73,2024,Qtr 1,March,30,6977,4966.35,2.08,1302.75,Premium
9310920091,691779,Flash Sale,Email,206,45,2024,Qtr 2,April,2,4914,7878.57,2.86,2554.32,New Users
9310920091,550740,Flash Sale,Email,960,65,2024,Qtr 2,April,4,5781,5566.58,3.18,4065.02,New Users
9310920091,231491,Flash Sale,Email,407,30,2024,Qtr 2,April,14,8672,6823.41,2.23,2822.22,New Users
9310920091,123123,Flash Sale,Email,851,67,2024,Qtr 2,April,16,8428,2484.18,2.95,2546.46,All
9310920091,914178,Flash Sale,Email,176,39,2024,Qtr 2,April,21,5034,2472.44,3.8,4869.02,New Users
9310920091,348825,Flash Sale,Email,383,40,2024,Qtr 2,April,22,9601,3936.95,3.49,1717.05,All
9310920091,145107,Flash Sale,Email,118,54,2024,Qtr 2,April,24,5591,2320.89,1.58,4438.04,Inactive
9310920091,967854,Flash Sale,Email,709,60,2024,Qtr 2,May,1,7685,2157.85,2.21,4888.37,New Users
9310920091,507734,Flash Sale,Email,462,48,2024,Qtr 2,May,2,4140,3003.05,2.68,2292.37,Inactive
9310920091,695157,Flash Sale,Email,586,51,2024,Qtr 2,May,7,6508,9686,2.06,4083.1,All
9310920091,869237,Flash Sale,Email,956,86,2024,Qtr 2,May,14,6207,6258.52,3.85,2270.96,Premium
9310920091,927607,Flash Sale,Email,661,51,2024,Qtr 2,May,15,1517,8895.97,2.88,3102.36,All
9310920091,623568,Flash Sale,Email,301,64,2024,Qtr 2,May,19,9669,9193.8,1.62,2766.78,New Users
9310920091,218750,Flash Sale,Email,779,36,2024,Qtr 2,May,22,5213,4318.59,3.58,2564.76,Inactive
9310920091,649710,Flash Sale,Email,643,62,2024,Qtr 2,May,23,9855,6699.8,1.88,4593.58,All
9310920091,645069,Flash Sale,Email,857,88,2024,Qtr 2,May,24,8439,2743.41,2.4,3198.98,New Users
9310920091,131361,Flash Sale,Email,929,58,2024,Qtr 2,May,25,2736,7904.75,2.82,2490.17,New Users
9310920091,950816,Flash Sale,Email,755,85,2024,Qtr 2,May,27,2764,4121.19,1.83,1218.6,All
9310920091,696401,Flash Sale,Email,413,68,2024,Qtr 2,May,30,5937,2980.37,3.51,3664.01,Premium
9310920091,655452,Flash Sale,Email,947,65,2024,Qtr 2,May,31,8106,9915.58,1.74,3846.49,All
9310920091,235115,Flash Sale,Email,804,100,2024,Qtr 2,June,7,6167,8399.93,3.02,3259.39,Inactive
9310920091,348245,Flash Sale,Email,764,44,2024,Qtr 2,June,9,3667,4935.82,3.91,2934.13,New Users
9310920091,925543,Flash Sale,Email,180,66,2024,Qtr 2,June,11,5049,3635.85,2.59,1154.8,New Users
9310920091,306730,Flash Sale,Email,281,63,2024,Qtr 2,June,17,2520,8481.23,2.51,3634.05,Inactive
9310920091,821373,Flash Sale,Email,412,46,2024,Qtr 2,June,21,3211,7723.1,2,1645.04,Inactive
9310920091,335027,Flash Sale,Email,559,53,2024,Qtr 2,June,24,8302,8143.15,3.42,3655.67,All
9310920091,425704,Flash Sale,Email,724,58,2024,Qtr 3,July,6,3559,3589.65,1.69,4851.57,Premium
9310920091,709437,Flash Sale,Email,173,55,2024,Qtr 3,July,7,6563,2820.35,2.2,4805.06,Inactive
9310920091,884549,Flash Sale,Email,512,18,2024,Qtr 3,July,8,3824,4223.28,3.7,1011.12,All
9310920091,573344,Flash Sale,Email,865,85,2024,Qtr 3,July,20,3379,7983.76,3.86,1213.41,Premium
9310920091,596227,Flash Sale,Email,282,27,2024,Qtr 3,July,22,4091,9449.68,3.34,3719.26,New Users
9310920091,878275,Flash Sale,Email,582,63,2024,Qtr 3,July,24,5494,5892.87,3.4,1753.58,All
9310920091,915785,Flash Sale,Email,314,96,2024,Qtr 3,July,25,2094,7832.03,1.6,2866.56,Premium
9310920091,251399,Flash Sale,Email,726,51,2024,Qtr 3,July,26,9276,9390.46,2.17,4401.47,New Users
9310920091,392316,Flash Sale,Email,919,60,2024,Qtr 3,August,6,2122,4503.05,1.69,4893.49,All
9310920091,884280,Flash Sale,Email,829,92,2024,Qtr 3,August,9,8045,5542.24,3.28,3368.75,All
9310920091,388700,Flash Sale,Email,319,53,2024,Qtr 3,August,10,7399,5622.31,3.65,3045.31,Inactive
9310920091,490074,Flash Sale,Email,849,67,2024,Qtr 3,August,16,2510,6449.76,2.13,2284,Premium
9310920091,681774,Flash Sale,Email,282,96,2024,Qtr 3,August,22,8711,3545.06,2.28,2239.55,New Users
9310920091,235562,Flash Sale,Email,631,93,2024,Qtr 3,August,28,9389,8002.71,2.41,3591.5,All
9310920091,27202,Flash Sale,Email,679,47,2024,Qtr 3,August,31,6510,9894.47,3.36,4842.73,Premium
9310920091,560270,Flash Sale,Email,706,39,2024,Qtr 3,September,2,9286,3740.59,1.92,4678.69,All
9310920091,300089,Flash Sale,Email,911,64,2024,Qtr 3,September,3,4667,9527.34,3.26,4767.46,New Users
9310920091,257069,Flash Sale,Email,504,69,2024,Qtr 3,September,5,3317,5593.48,3.88,2821.14,Premium
9310920091,430687,Flash Sale,Email,495,33,2024,Qtr 3,September,13,2954,5177.1,2.61,2847.36,Premium
9310920091,268619,Flash Sale,Email,821,22,2024,Qtr 3,September,14,3996,3163.63,3.04,4662.11,Premium
9310920091,239332,Flash Sale,Email,439,82,2024,Qtr 3,September,16,3104,4110.53,3.89,3771.94,New Users
9310920091,178021,Flash Sale,Email,561,65,2024,Qtr 4,October,6,4171,2214.84,3.12,4676.32,Inactive
9310920091,487782,Flash Sale,Email,919,93,2024,Qtr 4,October,12,1732,4181.59,2.94,3754.68,New Users
9310920091,690497,Flash Sale,Email,105,95,2024,Qtr 4,October,13,9841,7796.05,3.51,4278.17,All
9310920091,957007,Flash Sale,Email,454,51,2024,Qtr 4,October,14,7155,5407.31,2.75,1727.08,Premium
9310920091,209173,Flash Sale,Email,137,18,2024,Qtr 4,October,25,8130,9959.51,2.33,1715.46,Premium
9310920091,992886,Flash Sale,Email,537,42,2024,Qtr 4,October,27,9194,3760.51,1.66,2925.63,Premium
9310920091,757989,Flash Sale,SMS,752,32,2023,Qtr 1,March,20,2285,5962.47,2.54,4078.77,New Users
9310920091,654370,Flash Sale,SMS,996,39,2023,Qtr 1,March,23,1080,3395.94,1.82,1190.48,Inactive
9310920091,879401,Flash Sale,SMS,917,78,2023,Qtr 1,March,24,2054,9439.85,3,3599.31,New Users
9310920091,343368,Flash Sale,SMS,897,72,2023,Qtr 1,March,27,8626,7433.42,3.2,3849.1,All
9310920091,241483,Flash Sale,SMS,686,46,2023,Qtr 1,March,30,8892,8800.23,2.73,4883.96,Inactive
9310920091,941479,Flash Sale,SMS,222,91,2023,Qtr 2,April,1,3633,5409.96,2.1,2162.37,New Users
9310920091,923434,Flash Sale,SMS,665,62,2023,Qtr 2,April,2,3753,6691.3,2.21,4954.56,New Users
9310920091,467722,Flash Sale,SMS,280,53,2023,Qtr 2,April,5,3655,7788.79,1.61,4906.1,New Users
9310920091,848154,Flash Sale,SMS,275,27,2023,Qtr 2,April,7,4640,7555.88,2.36,2380.65,All
9310920091,189210,Flash Sale,SMS,732,90,2023,Qtr 2,April,9,9325,9037.68,1.94,3843.93,All
9310920091,55061,Flash Sale,SMS,575,43,2023,Qtr 2,April,11,9905,7318.25,3.04,1377.87,Inactive
9310920091,976657,Flash Sale,SMS,439,85,2023,Qtr 2,April,16,7694,6005.19,1.87,2024.19,New Users
9310920091,98114,Flash Sale,SMS,457,78,2023,Qtr 2,April,18,7037,4361.92,2.55,3840.41,Premium
9310920091,702142,Flash Sale,SMS,831,58,2023,Qtr 2,April,24,6406,6131.49,2.82,3113.07,Premium
9310920091,463464,Flash Sale,SMS,918,32,2023,Qtr 2,April,27,6183,6086.32,3.84,4814.38,Inactive
9310920091,519826,Flash Sale,SMS,212,94,2023,Qtr 2,April,29,5865,9322.73,2.04,2221.65,New Users
9310920091,682159,Flash Sale,SMS,308,27,2023,Qtr 2,April,30,3097,2350.1,2.01,3168.95,Premium
9310920091,602174,Flash Sale,SMS,344,75,2023,Qtr 2,May,13,3197,7676.89,3.63,2565.9,Premium
9310920091,998736,Flash Sale,SMS,197,63,2023,Qtr 2,May,19,6061,4748.99,3.2,3108.63,Inactive
9310920091,797926,Flash Sale,SMS,641,73,2023,Qtr 2,May,20,2195,5904.32,2.72,3647.57,Inactive
9310920091,8471,Flash Sale,SMS,598,26,2023,Qtr 2,May,27,4776,6411.89,3.9,4970.87,All
9310920091,828331,Flash Sale,SMS,795,66,2023,Qtr 2,May,29,4967,5679.07,2.41,2471.03,New Users
9310920091,922087,Flash Sale,SMS,726,75,2023,Qtr 2,May,30,1616,8308.11,1.71,3900.24,All
9310920091,699427,Flash Sale,SMS,574,58,2023,Qtr 2,June,5,3072,6890.33,2.46,4457.72,New Users
9310920091,152982,Flash Sale,SMS,752,20,2023,Qtr 2,June,13,5189,3645.64,2.26,2286.81,Premium
9310920091,264139,Flash Sale,SMS,521,95,2023,Qtr 2,June,18,3618,4588.08,2.17,4515.01,All
9310920091,710739,Flash Sale,SMS,331,65,2023,Qtr 2,June,21,9045,2003.1,2.57,1088.95,Premium
9310920091,918923,Flash Sale,SMS,755,19,2023,Qtr 3,July,4,5250,4084.68,1.73,1353.31,New Users
9310920091,503572,Flash Sale,SMS,893,79,2023,Qtr 3,July,8,6403,4367.98,2.75,1071.64,All
9310920091,133960,Flash Sale,SMS,730,74,2023,Qtr 3,July,12,6937,8203.02,2.66,3662.89,New Users
9310920091,818935,Flash Sale,SMS,854,86,2023,Qtr 3,July,29,5257,3278.71,2.96,2171.13,All
9310920091,691771,Flash Sale,SMS,863,60,2023,Qtr 3,August,12,7088,3468.76,2.46,4075.48,All
9310920091,592050,Flash Sale,SMS,989,81,2023,Qtr 3,August,17,7435,5962.38,1.77,2662.49,Premium
9310920091,140583,Flash Sale,SMS,473,60,2023,Qtr 3,August,27,4579,2918.8,2.24,1561.47,Inactive
9310920091,741002,Flash Sale,SMS,844,76,2023,Qtr 3,August,28,4621,9463.52,1.7,4537.48,Inactive
9310920091,360335,Flash Sale,SMS,697,57,2023,Qtr 3,August,29,5288,5190.13,2.01,2111.86,All
9310920091,882779,Flash Sale,SMS,666,60,2023,Qtr 3,September,2,9910,7406.48,2.64,2890.97,New Users
9310920091,326300,Flash Sale,SMS,498,86,2023,Qtr 3,September,5,5412,4682.45,3.1,2095.4,Inactive
9310920091,667552,Flash Sale,SMS,321,65,2023,Qtr 3,September,7,3129,9151,1.92,3958.22,All
9310920091,472032,Flash Sale,SMS,105,81,2023,Qtr 3,September,8,8532,7597.15,3.77,2293.41,All
9310920091,838608,Flash Sale,SMS,659,87,2023,Qtr 3,September,9,9773,8289.34,3.37,1486.87,Inactive
9310920091,494886,Flash Sale,SMS,752,29,2023,Qtr 3,September,12,3435,2128.05,3.6,4511.87,Premium
9310920091,755406,Flash Sale,SMS,151,43,2023,Qtr 3,September,13,7421,8465.83,3.89,1377.09,New Users
9310920091,387493,Flash Sale,SMS,191,65,2023,Qtr 3,September,14,4738,6502.28,3.26,4865.93,Premium
9310920091,834305,Flash Sale,SMS,446,23,2023,Qtr 3,September,17,4558,2602.22,1.61,1487.36,Premium
9310920091,411382,Flash Sale,SMS,913,73,2023,Qtr 3,September,21,3455,9273.1,2.39,2575.15,Premium
9310920091,202430,Flash Sale,SMS,364,51,2023,Qtr 4,October,4,7278,6809.85,1.57,1249.6,Inactive
9310920091,939911,Flash Sale,SMS,734,31,2023,Qtr 4,October,8,9434,2342.48,3.74,3572.18,All
9310920091,769050,Flash Sale,SMS,355,98,2023,Qtr 4,October,10,7013,8015.33,3.51,4746.8,Inactive
9310920091,228214,Flash Sale,SMS,537,72,2023,Qtr 4,October,16,3277,6296.94,2.73,2334.01,New Users
9310920091,97082,Flash Sale,SMS,690,22,2023,Qtr 4,October,17,5076,7640.67,2.2,4978.84,All
